side,expiration,strike,bid,openInterest,impliedVolatility,spot,timestamp
C,2026-03-20,625.0,68.46,3940,0.2491835336303711,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,630.0,64.35,3085,0.24286645812988278,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,635.0,60.27,1373,0.2365417533111572,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,640.0,56.25,2840,0.22978980667114257,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,645.0,52.35,4325,0.22415936981201168,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,650.0,48.46,16328,0.2176591906738281,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,655.0,44.72,2525,0.21190668472290036,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,660.0,41.03,5547,0.20566590240478516,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,665.0,37.55,4165,0.1998828791809082,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,670.0,34.1,17881,0.19422192504882813,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,675.0,30.78,3099,0.1884999363708496,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,680.0,27.73,4797,0.1831441549682617,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,685.0,24.74,4548,0.1780248824310303,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,690.0,21.95,8472,0.17327944648742674,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,695.0,19.33,6629,0.16867896759033207,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,700.0,16.9,19387,0.16433025619506836,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,705.0,14.69,2243,0.16030197616577146,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,710.0,12.67,12793,0.15660938613891606,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,715.0,10.85,5235,0.15306938247680668,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,720.0,9.27,11893,0.1501702415466309,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,725.0,7.86,5962,0.14737791107177733,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,730.0,6.62,3897,0.14486023605346682,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,735.0,5.56,3959,0.14264773376464845,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,740.0,4.66,4352,0.14099980102539064,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,745.0,3.89,2542,0.13945867874145512,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,750.0,3.25,22477,0.1381922119140625,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,755.0,2.68,8116,0.1368341932678223,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,760.0,2.24,7971,0.13620858917236328,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,765.0,1.86,4497,0.13556772644042972,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,770.0,1.55,2638,0.1352320364379883,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,775.0,1.3,5166,0.13520151916503909,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,780.0,1.1,6331,0.1352320364379883,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,785.0,0.93,412,0.13553720916748052,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,790.0,0.79,375,0.13599496826171875,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,795.0,0.67,1601,0.13648324462890626,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,800.0,0.57,14981,0.13703255554199223,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,805.0,0.49,1075,0.1378260046386719,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,810.0,0.42,1265,0.13855841918945314,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,815.0,0.37,205,0.13990117919921874,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,820.0,0.31,2261,0.1401453173828125,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,825.0,0.27,671,0.1412439392089844,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,830.0,0.24,548,0.14258669921875,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,835.0,0.21,481,0.14380739013671873,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,840.0,0.19,931,0.14539428833007811,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,845.0,0.16,423,0.14576049560546872,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-20,850.0,0.15,7515,0.14795773925781253,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,245.0,0.36,22699,0.6340368627929689,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,250.0,0.38,6822,0.6259803027343751,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,255.0,0.4,808,0.6176796044921876,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,260.0,0.42,2212,0.6098671826171876,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,265.0,0.44,406,0.6015664843750002,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,270.0,0.47,3192,0.5942423388671876,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,275.0,0.48,891,0.5852092260742188,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,280.0,0.51,2298,0.5786174951171875,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,285.0,0.53,669,0.570316796875,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,290.0,0.56,1399,0.5634809277343751,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,295.0,0.58,1816,0.5554243676757813,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,300.0,0.62,4679,0.5495650512695314,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,305.0,0.64,1493,0.5415084912109377,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,310.0,0.67,450,0.5344284838867188,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,315.0,0.7,1249,0.5273484765625001,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,320.0,0.73,3299,0.5207567456054687,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,325.0,0.76,1298,0.5130663928222656,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,330.0,0.79,562,0.5063525927734375,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,335.0,0.84,782,0.5004932763671875,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,340.0,0.87,523,0.4936574072265626,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,345.0,0.91,921,0.4870656762695313,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,350.0,0.94,1874,0.47986359985351557,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,355.0,0.99,3057,0.47400428344726564,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,360.0,1.02,354,0.4672904833984375,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,365.0,1.07,324,0.4606987524414063,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,370.0,1.11,414,0.4539849523925781,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,375.0,1.16,965,0.44788149780273434,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,380.0,1.21,10311,0.44165597412109375,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,385.0,1.25,1831,0.43543045043945316,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,390.0,1.3,1028,0.4290828576660156,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,395.0,1.36,3504,0.4232235412597656,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,400.0,1.41,16150,0.4163876721191406,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,405.0,1.47,659,0.41089456298828125,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,410.0,1.53,2032,0.40479110839843746,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,415.0,1.59,2809,0.39826041198730466,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,420.0,1.65,3264,0.39252316467285153,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,425.0,1.72,778,0.38672488281249995,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,430.0,1.8,1300,0.38080453186035157,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,435.0,1.87,3630,0.3748841809082031,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,440.0,1.94,13153,0.3692079681396484,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,445.0,2.03,705,0.36340968627929693,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,450.0,2.11,10557,0.35761140441894534,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,455.0,2.2,962,0.3523013989257812,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,460.0,2.29,1313,0.34632001342773433,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,465.0,2.39,1248,0.3407963870239258,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,470.0,2.5,6650,0.3354558642578125,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,475.0,2.61,3732,0.3300237896728515,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,480.0,2.73,4675,0.32474430145263666,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,485.0,2.85,3511,0.31958688232421867,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,490.0,2.99,3400,0.31427687683105465,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,495.0,3.13,6969,0.30902790588378903,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,500.0,3.28,26074,0.3041146249389648,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,505.0,3.44,2914,0.29904875762939453,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,510.0,3.62,5606,0.2940134075927734,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,515.0,3.81,1640,0.28934426483154285,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,520.0,4.0,5198,0.28433943206787105,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,525.0,4.22,6943,0.27967028930664056,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,530.0,4.45,7364,0.27494011199951174,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,535.0,4.68,4118,0.2700268310546875,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,540.0,4.93,7581,0.26523561920166017,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,545.0,5.2,3429,0.26050544189453123,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,550.0,5.5,9681,0.25595836822509765,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,555.0,5.8,2779,0.2512892254638671,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,560.0,6.13,3134,0.24665059997558597,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,565.0,6.5,4804,0.24211878494262695,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,570.0,6.86,5314,0.23731231445312498,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,575.0,7.27,15325,0.2329178271484375,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,580.0,7.69,21107,0.22812661529541017,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,585.0,8.15,2692,0.22364057617187497,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,590.0,8.64,7062,0.21904772659301758,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,595.0,9.15,3005,0.21431754928588864,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,600.0,9.71,16944,0.2097094410705566,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,605.0,10.3,14584,0.2050097810363769,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,610.0,10.92,148001,0.20020331054687499,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,615.0,11.59,112640,0.1954883918762207,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,620.0,12.3,7087,0.19060562820434573,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,625.0,13.07,4495,0.1857533818054199,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,630.0,13.88,7657,0.18076380767822264,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,635.0,14.78,3038,0.17591156127929689,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,640.0,15.72,7672,0.17089146987915044,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,645.0,16.79,3259,0.16592478370666505,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,650.0,17.86,6549,0.1607597352600098,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,655.0,19.08,9454,0.15572438522338866,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,660.0,20.38,8898,0.1504830435943604,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,665.0,21.81,3760,0.14527984855651857,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,670.0,23.43,4422,0.1404352314758301,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,675.0,25.12,2028,0.13509470870971685,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,680.0,27.06,1506,0.13016616912841794,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,685.0,29.12,195,0.1258327163696289,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,690.0,31.39,88,0.12058374542236328,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,695.0,33.89,87,0.11548736083984376,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,700.0,36.66,1081,0.11055882125854491,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,705.0,39.65,73,0.10552347122192382,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,710.0,42.9,90,0.10039656936645508,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,715.0,46.53,36,0.09543751251220703,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,720.0,50.17,39,0.0893798338317871,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,725.0,61.35,0,0.17082280601501468,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,730.0,57.31,2,0.09787889434814454,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,740.0,76.31,0,0.19371839004516606,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,750.0,94.4,0,0.2658078180694581,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,800.0,126.85,0,0.1616599948120117,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,830.0,220.62,0,0.6696810375976563,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,840.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,845.0,178.52,0,0.2993691889953613,671.5189819335938,2025-10-20_15-26-55_ET
P,2026-03-20,850.0,183.47,0,0.30454186676025385,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,345.0,313.5,3,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,350.0,317.57,46,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,355.0,321.11,3,0.6353491055297852,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,360.0,307.86,3,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,365.0,269.58,1,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,370.0,298.15,1,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,375.0,293.3,46,0.32813171874999997,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,380.0,296.77,13,0.5915568188476563,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,385.0,283.6,3,0.36035795898437495,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,390.0,278.76,4,0.36780417358398443,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,395.0,265.01,3,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,400.0,277.33,59,0.5582319567871095,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,405.0,272.48,314,0.5495040167236329,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,410.0,259.41,2,0.37579969909667965,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,415.0,254.58,3,0.3756165954589844,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,420.0,249.75,5,0.3746400427246094,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,425.0,253.09,5,0.5174608801269531,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,430.0,248.25,7,0.5091601818847658,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,435.0,243.21,4,0.5222520919799803,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,440.0,238.58,9,0.5144396701049804,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,445.0,225.76,20,0.36405054901123046,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,450.0,212.17,13,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,455.0,216.16,31,0.35831330169677733,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,460.0,219.09,27,0.48148101531982423,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,465.0,206.59,8,0.3522098471069336,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,470.0,209.47,0,0.46690901748657226,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,475.0,188.42,39,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,480.0,199.88,44,0.4500634828186035,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,485.0,187.52,29,0.33740896972656254,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,490.0,182.78,56,0.333563793334961,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,495.0,179.21,15,0.3489139816284179,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,500.0,180.8,205,0.41997345169067385,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,504.0,177.0,25,0.4138852557373046,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,505.0,174.8,145,0.3997557583618164,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,506.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,507.0,166.75,1,0.31482618774414056,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,508.0,157.52,18,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,509.0,164.88,4,0.3132698068237304,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,510.0,171.31,268,0.40552352294921873,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,511.0,170.35,250,0.403677227935791,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,512.0,163.2,50,0.33304499969482426,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,513.0,0.0,2,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,514.0,160.19,21,0.3145515322875976,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,515.0,159.25,27,0.31381911773681637,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,516.0,0.0,10,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,517.0,157.38,1,0.3070137658691406,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,518.0,160.35,9,0.3565127825927734,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,519.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,520.0,161.87,216,0.3907226455688476,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,521.0,154.8,3,0.324652749633789,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,522.0,153.86,5,0.3237067141723632,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,523.0,87.21,4,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,524.0,158.11,8,0.3851074673461914,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,525.0,157.17,35,0.38365789688110347,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,526.0,96.61,54,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,527.0,148.09,3,0.29918608535766594,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,528.0,94.98,4,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,529.0,117.16,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,530.0,152.48,33,0.3768983209228516,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,531.0,116.99,1,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,532.0,97.36,3,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,533.0,109.89,9,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,534.0,86.95,13,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,535.0,147.81,44,0.369574175415039,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,536.0,84.31,4,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,537.0,145.95,3,0.36701072448730465,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,538.0,111.79,3,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,539.0,137.02,1,0.28995461029052727,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,540.0,143.16,87,0.36322658264160157,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,541.0,108.45,11,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,542.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,543.0,133.36,3,0.2864451239013671,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,544.0,0.0,0,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,545.0,138.52,31,0.35610079940795897,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,546.0,130.62,5,0.28446150115966784,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,547.0,122.01,14,0.15601429931640626,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,548.0,128.8,11,0.28253891296386713,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,549.0,127.88,9,0.2820506365966796,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,550.0,134.94,103,0.33800405654907223,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,551.0,127.23,12,0.29633272033691405,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,552.0,126.32,5,0.29576815078735347,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,553.0,0.0,6,1.0000000000000003e-05,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,554.0,115.78,7,0.17176121215820314,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,555.0,130.28,19,0.3306951696777344,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,556.0,121.54,0,0.275825112915039,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,557.0,128.59,22,0.3306341351318359,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,558.0,119.75,41,0.27329217926025384,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,559.0,126.77,13,0.32804016693115234,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,560.0,125.91,60,0.3259955096435546,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,561.0,124.95,85,0.3254309400939941,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,562.0,123.89,37,0.3227911959838866,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,563.0,115.3,7,0.26963010650634767,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,564.0,114.41,15,0.26866881240844726,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,565.0,121.21,94,0.31819834640502925,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,566.0,112.64,34,0.2671887246704102,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,567.0,111.67,15,0.26628846511840826,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,568.0,110.88,56,0.26557130920410155,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,569.0,117.72,15,0.31519239501953117,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,570.0,116.6,1143,0.31131670135498035,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,571.0,108.24,5,0.2631451860046387,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,572.0,115.0,39,0.3112404081726074,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,573.0,106.49,38,0.2616956155395508,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,574.0,113.21,223,0.3087227331542969,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,575.0,112.1,238,0.30512169494628905,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,576.0,111.24,205,0.3047402290344238,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,577.0,110.34,16,0.3034737622070312,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,578.0,109.64,233,0.3036263485717773,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,579.0,101.25,98,0.2561109545898438,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,580.0,107.92,85,0.3008035008239746,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,581.0,106.97,80,0.30005582763671873,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,582.0,105.92,337,0.2977212562561034,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,583.0,105.03,70,0.2961801339721679,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,584.0,104.29,163,0.29608858215332035,671.5189819335938,2025-10-20_15-26-55_ET
C,2026-03-31,585.0,103.19,157,0.2926859062194824,671.5189819335938,2025-10-20_15-26-55_ET
